"url","lname","play_fre","cover"
"http://music.taihe.com/songlist/364011404","华语音乐的浪漫电子风","286213","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a19653db5205af3397231679e5553987.jpg"
"http://music.taihe.com/songlist/364011487","孤独不将就，想念不回头","109703","http://musicugc.cdn.qianqian.com/ugcdiy/pic/04a35c9b0fe116f070209e639d2b52af.jpg"
"http://music.taihe.com/songlist/364012165","暖心情歌，入侵寒冬","51634","http://musicugc.cdn.qianqian.com/ugcdiy/pic/abf63209d0cffd8c2f0da0d67eef52e5.jpg"
"http://music.taihe.com/songlist/364012300","【冷门好听】那些被埋没的华语好歌","103770","http://musicugc.cdn.qianqian.com/ugcdiy/pic/393cac4b2f8ec42fcf89284702134ad2.jpg"
"http://music.taihe.com/songlist/364012379","这些民谣，是说不完的故事","36545","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4c7bd581e24a3cb221549b00efceec3b.jpg"
"http://music.taihe.com/songlist/364012790","【说唱】动感男嗓，温柔女音","58125","http://musicugc.cdn.qianqian.com/ugcdiy/pic/066d2b29c1000ebb9ef4f9859e69d0b6.jpg"
"http://music.taihe.com/songlist/364012978","华语 || 经典男女情歌对唱","111433","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2bd56010478cc9ed0e7d5fa4ce14d849.jpg"
"http://music.taihe.com/songlist/364013626","听过的最奇葩的神曲","146559","http://musicugc.cdn.qianqian.com/ugcdiy/pic/69c2522bea240c6bcde4c680b33a0f1f.jpg"
"http://music.taihe.com/songlist/364013661","极致旋律の二次元良曲","85458","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5b7149fdbf0b76340175949b5a6ba5dd.jpg"
"http://music.taihe.com/songlist/364019328","成长是一场匆匆的错过","53382","http://musicugc.cdn.qianqian.com/ugcdiy/pic/db21d451331e0e1b0ccd64f52ee70489.jpg"
"http://music.taihe.com/songlist/364019414","华语男声|你是我掌心的纹路","121393","http://musicugc.cdn.qianqian.com/ugcdiy/pic/438b987cffee49ad51e7a8c2e74971a5.jpg"
"http://music.taihe.com/songlist/364021142","轻音乐|心灵创口贴","62985","http://musicugc.cdn.qianqian.com/ugcdiy/pic/46eb12582df15dd8ec500d0f3e51a2b4.jpg"
"http://music.taihe.com/songlist/364027217","【回忆青春】光阴荏苒，岁月留痕。","136538","http://musicugc.cdn.qianqian.com/ugcdiy/pic/66207c9492778eb476e1f32a84633e2e.jpg"
"http://music.taihe.com/songlist/364027522","民谣，流浪在你的心","48426","http://musicugc.cdn.qianqian.com/ugcdiy/pic/94c554a6f6afafc8b9c8fe99db3a5f0e.jpg"
"http://music.taihe.com/songlist/364029037","粤语 · 隐藏在歌词中的禁忌之恋","44938","http://musicugc.cdn.qianqian.com/ugcdiy/pic/95ba27a2a62148f5742c32b74e0bc66c.jpg"
"http://music.taihe.com/songlist/364029311","2016年度最热华语金曲","725112","http://musicugc.cdn.qianqian.com/ugcdiy/pic/491d780d6bf2b2346102c146058596bf.jpg"
"http://music.taihe.com/songlist/364029929","国漫音乐·王者归来","127866","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3da212b5f080f6a4d6cb1c2f18fe58df.jpg"
"http://music.taihe.com/songlist/364030751","纯真动人的儿童歌曲50首","86216","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5827a97327514d86016e0ef719f72a27.jpg"
"http://music.taihe.com/songlist/364030817","【超强节奏控】时尚运动节奏","81989","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4045135262c673883060b1a02378dc47.jpg"
"http://music.taihe.com/songlist/364031036","值得单曲循环的网络歌曲","212417","http://musicugc.cdn.qianqian.com/ugcdiy/pic/934695d3be10b9f8e1ee1ac9c216432e.jpg"
"http://music.taihe.com/songlist/364035325","倾城绽放 遇见未来","19354","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0071afeac7f86eac0b7069afcfea2818.jpg"
"http://music.taihe.com/songlist/364042655","山鸟不语·此时无声胜有声","219899","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7996a5ccfe8661f8b4785578dacd68e7.jpg"
"http://music.taihe.com/songlist/364043042","我来过你的城市，却忘了你的名字","108466","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1b1ba3bdde5233e7fbaebdc8e3390095.jpg"
"http://music.taihe.com/songlist/364043622","把你藏在每一首歌里","144295","http://musicugc.cdn.qianqian.com/ugcdiy/pic/420789fce1665f57791365b985e30f66.jpg"
"http://music.taihe.com/songlist/364043793","我有一壶酒，足以慰风尘","101087","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4310f77976ce0c06863426574f444700.jpg"
"http://music.taihe.com/songlist/364068316","华语·你是如此的难以忘记","97604","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3b013c4f67c3be6da39947a2255eb497.jpg"
"http://music.taihe.com/songlist/364068922","粤语情深，如鲠在喉","52815","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b946444a3cfacedd5d6ae0e90e85ee75.jpg"
"http://music.taihe.com/songlist/364069466","难过时把舞跳","37554","http://musicugc.cdn.qianqian.com/ugcdiy/pic/aa054276197d942aebc7f1c7cf3be0b5.jpg"
"http://music.taihe.com/songlist/364069951","如果感到幸福你就拍拍手","56805","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2297c2c938be8713eb92b9f9ef8b39c4.jpg"
"http://music.taihe.com/songlist/364070283","圣诞节必备暖心歌单","110968","http://musicugc.cdn.qianqian.com/ugcdiy/pic/912b55f69b4b1f21ee122ed8874ac965.jpg"
"http://music.taihe.com/songlist/364070567","爱一个人·恋一座城","98701","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5aa4d4c953b747c225661babc5f7a99d.jpg"
"http://music.taihe.com/songlist/364070731","成长是一首奏鸣曲","35117","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2c47e87bf6d49fc27368afb48cd2183a.jpg"
"http://music.taihe.com/songlist/364076316","长大后还会继续相信童话吗？","41465","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e931e2b4036c1d34c4d40b987344d491.jpg?authorization=bce-auth-v1/e6ebbb26f10846d4b2e689d58bee0357/2016-12-20T03:22:02Z/-1//bb8a5fcab0625637ea63fb00ef5fa59d1713079ee33566ca2394c45569442ae6"
"http://music.taihe.com/songlist/364076390","所有的爱过或恨过，都将慢慢定格","59060","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3093497c216c4cbc3e649c9a8ff9adbf.jpg?authorization=bce-auth-v1/e6ebbb26f10846d4b2e689d58bee0357/2016-12-20T03:50:25Z/-1//b4e51347d207125ba3e3e4a1bc6d9b56127b441bb4348fca2bf75e8eda7fdf5f"
"http://music.taihe.com/songlist/364076508","朋克！做一个时代反叛者","36126","http://musicugc.cdn.qianqian.com/ugcdiy/pic/138f8ad43d4b4321479a5435ff6ea005.jpg"
"http://music.taihe.com/songlist/364076619","故事该怎么上演，才不会有分离","83659","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b722727c09cc0650b806c2782abd08ec.jpg"
"http://music.taihe.com/songlist/364077827","那些深入人心的电影旋律","155920","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3019b2d57071103c9bdd991741b8e1ef.jpg"
"http://music.taihe.com/songlist/364077944","友情如阳光，给你最刚好的依靠","126015","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3767cabcfd09c4bac77a774a234d85c2.jpg"
"http://music.taihe.com/songlist/364078148","清透简致，迷人之净","18005","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0c91bf13703f2caeedf67d55a8afafba.jpg"
"http://music.taihe.com/songlist/364084230","无敌是多么 多么寂寞 ","64198","http://musicugc.cdn.qianqian.com/ugcdiy/pic/34888bd25fa93a5e17dc4c346860040c.jpg"
"http://music.taihe.com/songlist/364084473","【冬至】用音乐温暖你的耳朵","89308","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f3984324c0271a26488d0b033249db52.jpg"
"http://music.taihe.com/songlist/364084681","民谣 || 别再跟我说远方与理想","59832","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c332ead2262e0196a175bd210c4cc79d.jpg"
"http://music.taihe.com/songlist/364085515","听一场动物圈的音乐会","69644","http://musicugc.cdn.qianqian.com/ugcdiy/pic/66d7dca4b50ade382a6707ad50a4ec5b.jpg"
"http://music.taihe.com/songlist/364085735","『中国摇滚指南』","71406","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f3e7101b305ecf308ee184229291220c.jpg"
"http://music.taihe.com/songlist/364085900","遗忘就是我们最好的纪念","191548","http://musicugc.cdn.qianqian.com/ugcdiy/pic/19dcc0d779672cedac6a956506a867c9.jpg"
"http://music.taihe.com/songlist/364085981","华语 · 滚滚红尘，似水柔情","194822","http://musicugc.cdn.qianqian.com/ugcdiy/pic/bf19b6c2d7d04606961d2eb4738d6db1.jpg"
"http://music.taihe.com/songlist/364093066","唯美吉他邂逅轻妙嗓音","42162","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7b2ce2c370e4c5992a704f057b00f88b.jpg"
"http://music.taihe.com/songlist/364093081","独自在家的时候就听这些歌","99915","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2db20707fd0aeba3ec1fcd7be96b4bd1.jpg"
"http://music.taihe.com/songlist/364099174","是否风雨带走了你的爱情","74768","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e5c90a8f58ac9b97c69cb66dba9862d5.jpg"
"http://music.taihe.com/songlist/364100266","慵懒女声，温柔下午茶","118599","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2b1aae9113bfc9780dd81f8ed9e4fe06.jpg"
"http://music.taihe.com/songlist/364100425","钢琴意境·美轮美奂","134539","http://musicugc.cdn.qianqian.com/ugcdiy/pic/06d4651fe4804b108b6dedb6d2377ca5.jpg"
"http://music.taihe.com/songlist/364101033","又是元气满满的一天呐","41599","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4dbfeb2bb859de05501cc50a14fe252f.jpg"
"http://music.taihe.com/songlist/364123360","愿你没有软肋 也没有铠甲","47868","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ab71f409d437cf2b7b88fa30c377bfba.jpg"
"http://music.taihe.com/songlist/364123957","【励志心情】只做最好的自己","147596","http://musicugc.cdn.qianqian.com/ugcdiy/pic/d3cf77d2ae5908ec00d4bd6e7f24f0fb.jpg"
"http://music.taihe.com/songlist/364130662","【校园记忆】林荫小道的旋律","139314","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6df94bd22255696c86ac96d076f56a6c.jpg"
"http://music.taihe.com/songlist/364130968","那些熟悉的影视原声","75256","http://musicugc.cdn.qianqian.com/ugcdiy/pic/10226bc62505f52785098881c4e82940.jpg"
"http://music.taihe.com/songlist/364131111","柔情男嗓·纯粹感动","70364","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e3a2fddd1a386cd52705bf3773da305c.jpg"
"http://music.taihe.com/songlist/364132267","世界太危险 只有音乐最安全","52322","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a35ff4e519c776d222d2b8a9b98eac90.jpg"
"http://music.taihe.com/songlist/364133056","有一种音乐叫做“90后”","100710","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cbe1bc85dada7543a4f9b94add6eaa3a.jpg"
"http://music.taihe.com/songlist/364133124","古风和流行的完美结合","49653","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b80512c8d275f82086c3b858d928e60f.jpg"
"http://music.taihe.com/songlist/364133277","给你一块薄荷糖","20972","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5140756da9e27c956bd649fa54b7237c.jpg"
"http://music.taihe.com/songlist/364138265","愿你我都热爱这个世界","41037","http://musicugc.cdn.qianqian.com/ugcdiy/pic/53a2307f8924f0b13a0cff2c2939c37d.jpg"
"http://music.taihe.com/songlist/364138902","这些歌，唱的是每个人的曾经","379859","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c85dff0c33b5957fbcf7f6662bf37f06.jpg"
"http://music.taihe.com/songlist/364139585","一首民谣，一种心情","73987","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f374d7e922aa15826315a7103efee5e8.jpg"
"http://music.taihe.com/songlist/364140518","绝对不能错过的惊艳古风对唱","204117","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2dfbb9b803d457045e9fdb23afa6b6a1.jpg"
"http://music.taihe.com/songlist/364145789","2016热门影视金曲大赏","465433","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7d3cd7b66f938a4fd324c2b3efee49ae.jpg"
"http://music.taihe.com/songlist/364193143","岛屿心情·宝岛独立音乐","45905","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9b9d415017cb3c11b7be6080602ef84c.jpg"
"http://music.taihe.com/songlist/364193396","粤语回声，余音绕梁","78246","http://musicugc.cdn.qianqian.com/ugcdiy/pic/608921980d24e334d51d0170a2f32d11.jpg"
"http://music.taihe.com/songlist/364193466","一个人，去旅行吧","67732","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6e31b570182397193015b5a272f52190.jpg"
"http://music.taihe.com/songlist/364200979","歌词控挚爱的华语情歌","353568","http://musicugc.cdn.qianqian.com/ugcdiy/pic/96495b0a812c9c8d7b7c293bc864d5be.jpg"
"http://music.taihe.com/songlist/364201689","【环球之音】不能错过的经典对唱情歌","491319","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2a384fbc55ceb0de1b255853bfb8b3db.jpg"
"http://music.taihe.com/songlist/364396449","中国风里饰藏的缠绵爱意","175110","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8dbd08dc4313cde98a8b9cf8d967c88b.jpg"
"http://music.taihe.com/songlist/3644","想念你","195863","http://hiphotos.qianqian.com/ting/pic/item/908fa0ec08fa513d4bd19bab3f6d55fbb2fbd948.jpg"
"http://music.taihe.com/songlist/364477242","站在宇宙中心呼唤爱","12216","http://musicugc.cdn.qianqian.com/ugcdiy/pic/b75a8f9ba3c5bcbd41b0ebfa4265a77b.jpg"
"http://music.taihe.com/songlist/364477381","不可错过的华语冷门歌曲","124974","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2e63133e214750507cbc02bfa0414cbf.jpg"
"http://music.taihe.com/songlist/364477607","你预订的“华语小清新”已到货","48756","http://musicugc.cdn.qianqian.com/ugcdiy/pic/88bde1ad42a4f71bbb35c825062492c0.jpg"
"http://music.taihe.com/songlist/364485303","古风中国，爱的婉约表达式","68016","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a3cb1b9584c862547d984d9cedff1477.jpg"
"http://music.taihe.com/songlist/364485445","我是一只在后摇里的困兽","36145","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ceae27c74633432c4236ade00ccf24ce.jpg"
"http://music.taihe.com/songlist/364505950","惊艳耳朵的华语优质女声","109601","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7982cfdcc162999905780bcd58dea4f4.jpg"
"http://music.taihe.com/songlist/364506102","柔软的歌，柔软的心情","97623","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1924096f1baf62e22706e95fbdcda7f2.jpg"
"http://music.taihe.com/songlist/364506390","2016年优质电影原声精选","131033","http://musicugc.cdn.qianqian.com/ugcdiy/pic/eb279cf07118e4affce04c2b182fc6de.jpg"
"http://music.taihe.com/songlist/364507156","华语摇滚|摇滚不只有嘶吼","44459","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3a42d88b6ea613378aee6deb33244a40.jpg"
"http://music.taihe.com/songlist/364508494","歌词比你更懂自己","92280","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7d985d3b9009793da4c60b251c146c7c.jpg"
"http://music.taihe.com/songlist/364513943","春节归途，音乐作伴好还乡","203796","http://musicugc.cdn.qianqian.com/ugcdiy/pic/238bbd84fce2582eb1c29dcb8d0f5b91.jpg"
"http://music.taihe.com/songlist/364514662","年味儿十足的贺岁曲报道啦！","530482","http://musicugc.cdn.qianqian.com/ugcdiy/pic/19ed889a656801689825b3dfb068e93c.jpg"
"http://music.taihe.com/songlist/364514742","华语独立音乐，聆听最真实的声音","63529","http://musicugc.qianqian.com/ugcdiy/pic/963516dfbdba0c881355951170e54d31.jpg"
"http://music.taihe.com/songlist/364515713","浪漫华语，赠予你美妙婚礼","65449","http://qukufile2.qianqian.com/data2/pic/b3863c44f3da1b97534a257fb9914a3b/106666/106666.jpg"
"http://music.taihe.com/songlist/364520302","华语温暖男声带你重温美好","115060","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a764d9ef60de0ae74eeae7e72206bbb2.jpg"
"http://music.taihe.com/songlist/364522539","洗澡的时候你都在听什么","96465","http://musicugc.cdn.qianqian.com/ugcdiy/pic/13f4692513b6cbc49dd1258f6f9aaf69.jpg"
"http://music.taihe.com/songlist/364528333","春节假期，给你一份嗨玩计划","64398","http://musicugc.cdn.qianqian.com/ugcdiy/pic/250028d333e1bea74b8d659aeb374819.jpg"
"http://music.taihe.com/songlist/364528528","历届春晚经典曲目盘点","201039","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f0b91cba6ef5b62dca703aa553deadfe.jpg"
"http://music.taihe.com/songlist/364528567","过年你妈让你多吃点","66240","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4e503d662338ecd0ad1f6c8150c14cd4.jpg"
"http://music.taihe.com/songlist/364529090","聆听乡音|用家乡话唱一首歌吧","62673","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2b4b94f7c1d1677eb08f775a7569ac1f.jpg"
"http://music.taihe.com/songlist/364529850","让音乐陪你踏上返程的路","159635","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9d904cb46eed7cb442d70b4edb96528b.jpg"
"http://music.taihe.com/songlist/364530021","轻音乐|一听就想要循环播放","100148","http://musicugc.cdn.qianqian.com/ugcdiy/pic/bcd567c21e269743a031d5c49f8d3c7d.jpg"
"http://music.taihe.com/songlist/364534836","我给你唱一曲青春，你别哭","94656","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cb243b96412112c3232bf8a215637685.jpg"
"http://music.taihe.com/songlist/364534936","人生的路，纵有风雨更有爱","43287","http://musicugc.cdn.qianqian.com/ugcdiy/pic/1cd24a3d15c297564e7ad8642dd1e0c0.jpg"
"http://music.taihe.com/songlist/364536264","思念蚀骨，音乐入魂","54726","http://musicugc.cdn.qianqian.com/ugcdiy/pic/72cec2667e177bbca50540d0c5b17de5.jpg"
"http://music.taihe.com/songlist/364536545","我已经敢想你了","54252","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4436988e0b0cf088d4100c05b7504053.jpg"
"http://music.taihe.com/songlist/364553317","迷醉民国风，那年旧事终化一声叹","87978","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9b4b919b2aa33371ebf4c5e007207212.jpg"
"http://music.taihe.com/songlist/364566254","不会唱歌的演员不是好明星","168642","http://musicugc.cdn.qianqian.com/ugcdiy/pic/027c4190f655b8bd6620707b0e12a666.jpg"
"http://music.taihe.com/songlist/364567137","【安徽卫视春晚】精彩抢先听","22479","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9b6193d580d34129378516580fa41baf.jpg"
"http://music.taihe.com/songlist/364568123","总有些温暖的声音，听了却让人想哭","244432","http://musicugc.cdn.qianqian.com/ugcdiy/pic/a1b1a8a7f3fdb1983ee4e61a519b1160.jpg"
"http://music.taihe.com/songlist/364568265","光阴荏苒，我们还是长大了","61980","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4b5b355f5474e51b69d08c88b3d5a3db.jpg"
"http://music.taihe.com/songlist/364945371"," 春节假期，我们一起来追剧吧","88732","http://musicugc.cdn.qianqian.com/ugcdiy/pic/30ef0f4594a170243eb9c3befb72d1c0.jpg"
"http://music.taihe.com/songlist/364945442","春节看电影，这些歌必须听","127931","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8d11f6b3537949203afb2e7fb16f4b7e.jpg"
"http://music.taihe.com/songlist/364975183","民谣记忆录   .","38582","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cba4075a1f31916dc32ac1ac36880361.jpg?authorization=bce-auth-v1/e6ebbb26f10846d4b2e689d58bee0357/2017-02-03T11:26:54Z/-1//b0a182fa97b733cd2b0e0c27955dc4f343b01fe1647838516606758eba7d5563"
"http://music.taihe.com/songlist/364993215","迷幻魅音致幻剂","38149","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad37e7aff6dcb92b8d2eb6dfe66211ab.jpg"
"http://music.taihe.com/songlist/364993448","纯音乐|无需说话就很美好","101157","http://musicugc.cdn.qianqian.com/ugcdiy/pic/00c07422c95b8cece9e929bc2e78c499.jpg"
"http://music.taihe.com/songlist/364999983","没有你的旅途 没有意义","44999","http://musicugc.cdn.qianqian.com/ugcdiy/pic/393a59ab0e5e0eb0d6796c8f903223c7.jpg"
"http://music.taihe.com/songlist/365000595","早春二月不过一棵树","54280","http://musicugc.cdn.qianqian.com/ugcdiy/pic/149a4f0e2f7d1e29f29e1520f567e7cc.jpg"
"http://music.taihe.com/songlist/365000691","【环球之音】深邃空灵的天籁女声","262767","http://musicugc.cdn.qianqian.com/ugcdiy/pic/f870c26319d395d24e8b170ca7d3fa40.jpg"
"http://music.taihe.com/songlist/365001738","那些年甜到心底的偶像剧","57275","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0a1b963eb2d10811100ec065149f77d2.jpg"
"http://music.taihe.com/songlist/365002039","喜欢你这个梦该醒了","50346","http://musicugc.cdn.qianqian.com/ugcdiy/pic/4e4ee1023e01f9b36c0507c87abaa5b7.jpg"
"http://music.taihe.com/songlist/365002117","第36届香港电影金像奖入围电影原声","30077","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7dacfab8714579d55fe1c3a203b40064.jpg"
"http://music.taihe.com/songlist/365008189","当流行乐邂逅中国风","128810","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ff05992f1a0dfafd06cdab1f895e19bf.jpg"
"http://music.taihe.com/songlist/365015255","厌倦以朋友之名爱你","61227","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ac2d0efb2819ec40a01c6bbc3e030801.jpg"
"http://music.taihe.com/songlist/365015344","人家要用小拳拳捶你胸口","61655","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9d70b965f8989741b2dcb8fa64cf6a1a.jpg"
"http://music.taihe.com/songlist/365016321","没什么，只是些有故事的歌","88634","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2de06c1410eb0d972f0ceaa20be18c6a.jpg"
"http://music.taihe.com/songlist/365020846","华语男说女唱就是这么妙","53024","http://musicugc.cdn.qianqian.com/ugcdiy/pic/37050b328eddb8897e7f1d714082eb45.jpg"
"http://music.taihe.com/songlist/365022743","乐队里“混”进女主唱","19572","http://musicugc.cdn.qianqian.com/ugcdiy/pic/fd89b193d5849f45aaa70f065e8fdf93.jpg"
"http://music.taihe.com/songlist/365022965","听过很多道理，过好这一生","49625","http://musicugc.cdn.qianqian.com/ugcdiy/pic/7768ac794fb79b6945a0545bb5c422d5.jpg"
"http://music.taihe.com/songlist/365040872","在混沌中前行，自己才能绽放","98446","http://musicugc.cdn.qianqian.com/ugcdiy/pic/9c6a8b326dd184603d493402ca809df1.jpg"
"http://music.taihe.com/songlist/365046469","我想和你在音乐中诉说浪漫","50862","http://musicugc.cdn.qianqian.com/ugcdiy/pic/5b6d0ff4becc904d0e7270652f25a801.jpg"
"http://music.taihe.com/songlist/365046769","《明星私房歌》之秦俊杰陪你听歌聊故事","24934","http://musicugc.cdn.qianqian.com/ugcdiy/pic/cd3d2b72f02fb3b1f42aa70a89417af8.jpg"
"http://music.taihe.com/songlist/365046781","柔情唱给你听，你记得就好","73931","http://musicugc.cdn.qianqian.com/ugcdiy/pic/952dbf6dfd1aecc6a864a7ec4638055a.jpg"
"http://music.taihe.com/songlist/365046850","这是谁家的少年郎","41409","http://musicugc.cdn.qianqian.com/ugcdiy/pic/06116a9895778269cf097b6e36f7f58d.jpg"
"http://music.taihe.com/songlist/365047705","梦里不觉秋已深，余情岂是为他人","22125","http://musicugc.cdn.qianqian.com/ugcdiy/pic/3e26036fff30856c5f7ddeeb95f1f8f4.jpg"
"http://music.taihe.com/songlist/365047946","民谣歌手以歌行至大江南北","112475","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ba7032ad93e6b764daea97ea571a834a.jpg"
"http://music.taihe.com/songlist/365048159","或许生活复杂，但你可以选择简单","44427","http://musicugc.cdn.qianqian.com/ugcdiy/pic/ab35e567fd15f35bf6c36d7aa5ff61fa.jpg"
"http://music.taihe.com/songlist/365053679","清新小调，治愈你的不开心","86309","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0a02cea495327b5fea6f3f03cdcc3064.jpg"
"http://music.taihe.com/songlist/365059595","古风|奈何深情与谁说","168442","http://musicugc.cdn.qianqian.com/ugcdiy/pic/884dcdbefd7bdb9eeea4bf41ed1f9c6a.jpg"
"http://music.taihe.com/songlist/365060477","伦敦交响乐团——大不列颠的古典之魂","23264","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8c14fd82ead62299630b4d413520f711.jpg"
"http://music.taihe.com/songlist/365065426","用耳朵记忆，那些动人画面","121668","http://musicugc.cdn.qianqian.com/ugcdiy/pic/2b81a3c8b4dd2465be3dbcd6ea815871.jpg"
"http://music.taihe.com/songlist/365066111","我想要陪你虚度时光","76070","http://musicugc.cdn.qianqian.com/ugcdiy/pic/88a55a3d5236c28f3d3c90936742e8c1.jpg"
"http://music.taihe.com/songlist/365066290","摇滚汉子也有一颗柔软心脏","48598","http://musicugc.cdn.qianqian.com/ugcdiy/pic/8359243a39b7151cc5ab51dd3aba08c6.jpg"
"http://music.taihe.com/songlist/365085548","你的青春有我，我的年少写满你","53503","http://musicugc.cdn.qianqian.com/ugcdiy/pic/e4d729cf19197ea5369add09ebda070e.jpg"
"http://music.taihe.com/songlist/365086422","在春天，等夏天","84282","http://musicugc.cdn.qianqian.com/ugcdiy/pic/15819f955fb8dd43ef2ba9118249e86e.jpg"
"http://music.taihe.com/songlist/365086815","闻者伤心，听者流泪","125206","http://musicugc.cdn.qianqian.com/ugcdiy/pic/0a5d080aa4ab0191b34c79ceda724abf.jpg"
"http://music.taihe.com/songlist/365087014","同样的经典，不同的改编","68044","http://musicugc.cdn.qianqian.com/ugcdiy/pic/902c46436f0db7bdcfa0962f7de78701.jpg"
"http://music.taihe.com/songlist/365087108","枝头见白，果糖碎纸遍地","36326","http://musicugc.cdn.qianqian.com/ugcdiy/pic/af95226921a1dc6612974364ceb0f29d.jpg"
"http://music.taihe.com/songlist/365087806","你笑的时候空气都是水蜜桃儿味","86058","http://musicugc.cdn.qianqian.com/ugcdiy/pic/55a4be9ee3f5e27fcf245ab2753c4bd8.jpg"
"http://music.taihe.com/songlist/365098724","有梦想，谁都了不起","49077","http://musicugc.cdn.qianqian.com/ugcdiy/pic/6793f62cb06f8e9781366638db2b1e35.jpg"
"http://music.taihe.com/songlist/365104746","还你有血肉的华语个性女声","43069","http://qukufile2.qianqian.com/data2/pic/20a422e4fa9f6d03b3fffa63e1d88179/147580/147580.jpg"
"http://music.taihe.com/songlist/365105472","偶像剧里的浪漫旋律","113075","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c95cb8a23e3f12076f096cce64db0314.jpg"
"http://music.taihe.com/songlist/365105703","总有一天，要说再见","44036","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c236e49e8cea11172a970cbe4bf268d5.jpg"
"http://music.taihe.com/songlist/365111752","总是在长大后，怀念小时候的美好","63971","http://musicugc.cdn.qianqian.com/ugcdiy/pic/01334e1a963255b38f5f661488cf28e0.jpg"
"http://music.taihe.com/songlist/365112655","用最深的情，唱自己写的歌","104932","http://musicugc.cdn.qianqian.com/ugcdiy/pic/c92c646a6202f9a3566d0ffc7c633406.jpg"
